AUDUSD,EURCHF,EURNOK,EURSEK,EURUSD,GBPUSD,NZDUSD,USDCAD,USDJPY
0.73895,1.5477,8.14,8.9627,1.2213,1.7429,0.6479,1.3084,108.39
0.73882,1.5476,8.14,8.9567,1.2202,1.7427,0.6474,1.3086,108.38
0.73835,1.5473,8.14,8.9605,1.2179,1.7393,0.6473,1.3092,108.42
0.73812,1.5469,8.14,8.9577,1.2182,1.7392,0.6471,1.3097,108.38
0.73705,1.5467,8.1375,8.957,1.2191,1.7398,0.6468,1.3096,108.34
0.73812,1.5471,8.1375,8.9577,1.2204,1.7405,0.6474,1.3096,108.24
0.73732,1.5471,8.1335,8.9577,1.2202,1.7402,0.6472,1.3096,108.26
0.73632,1.5469,8.1335,8.9577,1.2201,1.74,0.6465,1.3091,108.28
0.73658,1.5465,8.1335,8.9577,1.22,1.7401,0.6465,1.3092,108.27
0.73672,1.5462,8.1335,8.9577,1.2205,1.7402,0.6465,1.3089,108.32
0.73692,1.5476,8.1335,8.9575,1.2197,1.7403,0.647,1.3087,108.29
0.73702,1.5477,8.1335,8.9575,1.2191,1.74,0.6464,1.3087,108.26
0.73692,1.5476,8.1335,8.9575,1.2187,1.74,0.6467,1.3092,108.27
0.73675,1.5478,8.1335,8.965,1.2187,1.7398,0.6467,1.3102,108.28
0.73672,1.5479,8.1335,8.9573,1.2187,1.7399,0.6467,1.3098,108.31
0.73748,1.5477,8.1345,8.9645,1.2197,1.7403,0.647,1.3096,108.21
0.73718,1.5479,8.1353,8.9625,1.2193,1.7401,0.6468,1.3099,108.17
0.73712,1.5478,8.1363,8.968,1.218,1.7393,0.6471,1.3105,108.23
0.73738,1.5488,8.1485,8.9698,1.2182,1.7402,0.64735,1.3113,108.28
0.73718,1.5502,8.1625,8.9715,1.2168,1.7403,0.64715,1.3127,108.29
0.73573,1.5527,8.1638,8.9674,1.2147,1.7383,0.64625,1.3129,108.35
0.73583,1.5519,8.165,8.9738,1.2149,1.7381,0.64555,1.3131,108.38
0.73675,1.5519,8.163,8.9707,1.2152,1.7386,0.64665,1.319,108.29
0.73642,1.5519,8.1635,8.9723,1.217,1.7424,0.64635,1.3168,108.25
0.73708,1.5522,8.164,8.9717,1.2156,1.7428,0.64685,1.3188,108.27
0.73652,1.5516,8.169,8.9735,1.2156,1.7414,0.6462,1.3196,108.34
0.73532,1.5518,8.1635,8.9772,1.216,1.743,0.64525,1.3234,108.32
0.73545,1.5515,8.1613,8.9775,1.2151,1.743,0.64485,1.3224,108.34
0.73632,1.5516,8.1755,8.982,1.2163,1.7429,0.64505,1.3224,108.34
0.73802,1.5508,8.175,8.9813,1.2179,1.7434,0.6455,1.3224,108.27
0.73655,1.5508,8.1745,8.9731,1.2185,1.7447,0.6448,1.3249,108.22
0.73515,1.5512,8.173,8.9853,1.2147,1.7426,0.64265,1.3284,108.36
0.73342,1.552,8.1835,8.988,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5514,8.179,8.989,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5516,8.1755,8.9873,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5522,8.1728,8.9902,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5529,8.1728,8.982,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5514,8.1728,8.9847,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5512,8.1728,8.9815,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5515,8.1725,8.9842,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5514,8.172,8.98,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5509,8.172,8.9823,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5501,8.172,8.9805,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5499,8.1717,8.984,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5499,8.171,8.9857,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5506,8.171,8.9857,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5506,8.1695,8.9825,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5511,8.1687,8.9822,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5514,8.1675,8.9825,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5508,8.1675,8.98,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5508,8.1675,8.982,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5521,8.1675,8.9822,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5521,8.169,8.9822,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.552,8.1705,8.9827,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5522,8.1705,8.9822,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5521,8.1705,8.9822,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5517,8.1705,8.9822,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5516,8.1705,8.9827,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5515,8.1705,8.9827,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.552,8.1715,8.9827,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5522,8.1715,8.9826,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5514,8.1715,8.9818,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5515,8.1715,8.982,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5517,8.1715,8.9825,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5512,8.1705,8.9815,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5517,8.1745,8.9842,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5513,8.182,8.9817,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5499,8.177,8.9763,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5504,8.1883,8.967,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5511,8.1825,8.9726,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5502,8.177,8.9731,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.55,8.1835,8.9727,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5496,8.1845,8.9698,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.55,8.1845,8.9707,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5498,8.184,8.9735,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5494,8.185,8.9703,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5496,8.1855,8.9692,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5499,8.1835,8.9679,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5503,8.2075,8.9677,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5505,8.203,8.9714,1.212,1.7389,0.6418,1.3295,108.4
0.73342,1.5501,8.196,8.9769,1.212,1.7389,0.6418,1.3295,108.4
0.74275,1.5504,8.1835,8.969,1.2251,1.7465,0.64925,1.3155,107.78
0.74232,1.5506,8.1837,8.9643,1.2248,1.7455,0.6476,1.3186,107.83
0.74232,1.5509,8.185,8.9723,1.226,1.7467,0.64775,1.3192,107.75
0.74252,1.55,8.185,8.9713,1.2284,1.7467,0.648,1.314,107.74
0.74285,1.5504,8.19,8.9725,1.2289,1.7483,0.6475,1.3162,107.7
0.74325,1.5507,8.1875,8.9717,1.2295,1.749,0.6489,1.3151,107.73
0.74335,1.5505,8.187,8.9685,1.2295,1.7487,0.6487,1.3158,107.72
0.74318,1.5508,8.1883,8.9695,1.2292,1.7481,0.6491,1.3151,107.71
0.74293,1.5498,8.1883,8.9645,1.229,1.7471,0.6487,1.3167,107.7
0.74342,1.5506,8.1875,8.9677,1.2302,1.7469,0.6484,1.3166,107.69
0.74258,1.5514,8.19,8.9717,1.2297,1.747,0.648,1.3183,107.69
0.74272,1.5514,8.19,8.966,1.2291,1.7468,0.6482,1.3167,107.74
0.74228,1.5507,8.1947,8.965,1.2289,1.7468,0.6478,1.3164,107.75
0.74182,1.551,8.1945,8.961,1.2276,1.7457,0.6465,1.316,107.95
0.74182,1.551,8.1945,8.961,1.2276,1.7457,0.6465,1.316,107.95
0.74182,1.551,8.1945,8.961,1.2276,1.7457,0.6465,1.316,107.95
0.74182,1.551,8.1945,8.961,1.2276,1.7457,0.6465,1.316,107.95
0.74182,1.551,8.1945,8.961,1.2276,1.7457,0.6465,1.316,107.95
0.73878,1.5536,8.1925,8.9675,1.2203,1.7404,0.6456,1.3196,107.99
0.73885,1.5523,8.1885,8.9675,1.2191,1.7398,0.6457,1.3198,108.03
0.73848,1.5529,8.1885,8.9675,1.2183,1.7395,0.6452,1.3202,108.13
0.73825,1.5535,8.1885,8.9675,1.2182,1.7395,0.6451,1.3206,108.06
0.73852,1.5534,8.1885,8.9675,1.2195,1.7404,0.645,1.3202,108.04
0.73892,1.5537,8.1885,8.965,1.2199,1.7408,0.6452,1.3198,108.03
0.73955,1.5537,8.1885,8.965,1.2193,1.7409,0.6455,1.3189,108.06
0.74005,1.5537,8.1885,8.965,1.2204,1.7424,0.6464,1.3182,108.01
0.73987,1.5535,8.1885,8.965,1.2205,1.7428,0.6458,1.3181,108.01
0.73945,1.5537,8.1885,8.965,1.2206,1.7433,0.6462,1.319,108.05
0.73938,1.5538,8.1885,8.9642,1.2197,1.7429,0.6463,1.3202,108.12
0.73932,1.5539,8.1885,8.9682,1.2195,1.7429,0.6461,1.3199,108.02
0.73892,1.5542,8.1865,8.9677,1.2194,1.7433,0.6461,1.3202,108.05
0.73952,1.5531,8.1865,8.9665,1.2239,1.7456,0.6462,1.319,107.85
0.73958,1.554,8.1855,8.964,1.2215,1.7439,0.646,1.3213,107.94
0.73922,1.5543,8.188,8.9723,1.2213,1.7427,0.64655,1.3216,107.96
0.73932,1.5545,8.204,8.982,1.2211,1.7405,0.6467,1.3213,107.97
0.73985,1.5546,8.1978,8.9814,1.2222,1.7418,0.6469,1.3203,108.01
0.74005,1.554,8.198,8.9807,1.2228,1.7427,0.64685,1.3203,107.98
0.73988,1.553,8.1968,8.9825,1.2233,1.7433,0.6467,1.3201,108.07
0.73955,1.552,8.1975,8.9838,1.2227,1.7412,0.64665,1.3218,108.07
0.73945,1.5525,8.1955,8.983,1.2215,1.7406,0.64645,1.3223,108.07
0.74012,1.5525,8.1975,8.9842,1.2222,1.7417,0.64625,1.3215,108
0.74035,1.5527,8.1985,8.9828,1.2208,1.7406,0.6466,1.3211,108.06
0.73978,1.5528,8.2,8.9898,1.221,1.7417,0.64665,1.321,108.05
0.73968,1.5526,8.1998,8.9974,1.2211,1.7424,0.64635,1.3202,108.07
0.74053,1.5521,8.205,8.9914,1.2221,1.7434,0.64655,1.32,108.05
0.74088,1.5525,8.21,8.9984,1.2246,1.7458,0.6466,1.3184,107.91
0.74218,1.5536,8.2085,8.9995,1.2272,1.7461,0.648,1.3184,107.85
0.74288,1.5539,8.2075,8.993,1.2288,1.7478,0.64845,1.3139,107.83
0.74275,1.5536,8.219,9.0075,1.229,1.7467,0.64835,1.3154,107.78
0.74272,1.5541,8.216,9.0182,1.2283,1.7463,0.64775,1.3162,107.8
0.74335,1.5535,8.2257,9.0198,1.2296,1.7467,0.64815,1.3157,107.61
0.74262,1.5529,8.2215,9.015,1.2285,1.7452,0.64865,1.3142,107.6
0.74302,1.5524,8.2226,9.012,1.2291,1.7444,0.6492,1.3135,107.64
0.74415,1.5527,8.2253,9.0092,1.2313,1.7457,0.649,1.3111,107.53
0.74445,1.5526,8.23,9.014,1.2308,1.7459,0.6492,1.3116,107.44
0.74382,1.5523,8.2285,9.011,1.2289,1.7461,0.6484,1.3135,107.58
0.74405,1.5523,8.2278,9.0091,1.2299,1.7469,0.6489,1.3142,107.57
0.74378,1.5517,8.228,9.006,1.231,1.7463,0.6488,1.3134,107.57
0.74335,1.552,8.2275,9.0103,1.2302,1.7447,0.6484,1.314,107.63
0.74385,1.5523,8.2259,9.0163,1.2309,1.746,0.6485,1.3124,107.58
0.74325,1.5523,8.2253,9.0143,1.2302,1.7455,0.6484,1.3127,107.66
0.74345,1.5523,8.2272,9.0165,1.2317,1.7471,0.6488,1.3121,107.58
0.74378,1.5521,8.2303,9.0125,1.2312,1.7467,0.6488,1.3131,107.56
0.74358,1.5526,8.2303,9.0115,1.2306,1.7472,0.649,1.313,107.67
0.74392,1.5522,8.2303,9.011,1.2319,1.7473,0.64935,1.3125,107.68
0.74368,1.5531,8.2303,9.0125,1.2318,1.7472,0.6489,1.3136,107.71
0.74348,1.5535,8.2295,9.0117,1.2313,1.747,0.6489,1.3144,107.76
0.74362,1.5535,8.2295,9.0117,1.2315,1.7455,0.64885,1.3151,107.84
0.74272,1.5537,8.2295,9.014,1.2308,1.7457,0.64845,1.3148,107.72
0.74272,1.5542,8.2295,9.0122,1.2308,1.7463,0.6483,1.317,107.75
0.74305,1.5542,8.2295,9.01,1.2311,1.7471,0.6484,1.3158,107.78
0.74318,1.5541,8.2295,9.0097,1.2315,1.7467,0.6484,1.3151,107.78
0.74332,1.5539,8.2295,9.0097,1.232,1.7472,0.6484,1.3149,107.76
0.74352,1.554,8.2295,9.0097,1.2318,1.7471,0.6483,1.3141,107.77
0.74378,1.5542,8.2295,9.0097,1.2335,1.7458,0.648,1.3141,107.76
0.74432,1.5541,8.2295,9.0095,1.2347,1.7452,0.64885,1.3137,107.78
0.74408,1.554,8.2295,9.0087,1.234,1.7463,0.64855,1.3129,107.77
0.74388,1.5535,8.2295,9.012,1.2334,1.7462,0.6481,1.3127,107.83
0.74395,1.5539,8.225,9.0113,1.2337,1.7462,0.64895,1.313,107.75
0.74372,1.5542,8.2213,9.015,1.233,1.7461,0.64855,1.314,107.74
0.74435,1.5548,8.237,9.028,1.234,1.7463,0.64885,1.3136,107.61
0.74382,1.5556,8.239,9.0238,1.2322,1.7436,0.64865,1.3148,107.75
0.7443,1.5558,8.2335,9.0376,1.2336,1.745,0.6488,1.315,107.73
0.74418,1.5559,8.232,9.031,1.2341,1.7461,0.64875,1.3151,107.69
0.74458,1.5543,8.2375,9.0375,1.2348,1.7475,0.64885,1.3148,107.65
0.74432,1.555,8.242,9.0403,1.2348,1.7463,0.64895,1.3153,107.64
0.74458,1.5546,8.238,9.037,1.2344,1.7468,0.6509,1.317,107.63
0.74455,1.5542,8.2345,9.0366,1.235,1.7481,0.65135,1.3157,107.59
0.74492,1.5525,8.23,9.0377,1.2353,1.7478,0.65175,1.3162,107.53
0.74482,1.5527,8.232,9.0352,1.2346,1.7477,0.65185,1.3172,107.53
0.74442,1.5523,8.2225,9.0315,1.2334,1.7461,0.65135,1.3173,107.57
0.74505,1.5529,8.225,9.0382,1.234,1.7467,0.6514,1.3187,107.59
0.74508,1.5526,8.222,9.0393,1.2337,1.747,0.6517,1.3196,107.56
0.74415,1.5523,8.214,9.036,1.2318,1.7487,0.6509,1.3214,107.64
0.74468,1.5527,8.221,9.0335,1.2345,1.7502,0.6512,1.3196,107.57
0.74485,1.5531,8.2185,9.0358,1.2336,1.7495,0.6507,1.3207,107.56
0.74385,1.5526,8.213,9.0381,1.2326,1.7489,0.6502,1.3199,107.65
0.74418,1.553,8.2257,9.0352,1.2331,1.75,0.65035,1.3187,107.59
0.74398,1.5531,8.222,9.0327,1.2333,1.7517,0.65065,1.3154,107.67
0.74375,1.5523,8.2225,9.0305,1.2329,1.751,0.6509,1.3178,107.6
0.74385,1.5526,8.2228,9.032,1.2344,1.7545,0.65155,1.319,107.42
0.74402,1.5522,8.2287,9.0327,1.233,1.7542,0.65105,1.3227,107.52
0.74355,1.5529,8.2287,9.034,1.2318,1.7543,0.65075,1.3252,107.59
0.74365,1.5528,8.2287,9.0337,1.2321,1.7546,0.6512,1.327,107.48
0.74392,1.5529,8.2287,9.0327,1.2325,1.7553,0.6514,1.3255,107.52
0.74365,1.5533,8.2287,9.03,1.2337,1.7552,0.65165,1.3259,107.48
0.74312,1.553,8.226,9.0303,1.2328,1.7548,0.6511,1.327,107.51
0.74308,1.5528,8.2242,9.0292,1.232,1.7537,0.6511,1.3273,107.5
0.74295,1.5527,8.2225,9.0273,1.2324,1.7538,0.6508,1.3276,107.53
0.74335,1.5526,8.2225,9.033,1.2326,1.7537,0.6509,1.3272,107.49
0.74368,1.553,8.2223,9.0325,1.233,1.7544,0.6511,1.3268,107.54
0.74342,1.5532,8.2223,9.0325,1.233,1.7545,0.6506,1.3264,107.58
0.74328,1.5527,8.2223,9.0325,1.2327,1.7542,0.65065,1.3261,107.54
0.74322,1.5523,8.2223,9.032,1.2322,1.7538,0.65065,1.3264,107.53
0.74305,1.5524,8.2225,9.032,1.2317,1.7537,0.6503,1.3268,107.56
0.74322,1.5528,8.2225,9.032,1.2321,1.7537,0.65075,1.3268,107.47
0.74305,1.5533,8.2225,9.032,1.2321,1.7534,0.6504,1.3273,107.51
0.74288,1.5533,8.2225,9.032,1.2318,1.753,0.6506,1.3273,107.55
0.74252,1.5526,8.2225,9.032,1.2322,1.7533,0.65055,1.3284,107.53
0.74312,1.5518,8.2225,9.032,1.2327,1.7541,0.65095,1.3284,107.5
0.74305,1.5521,8.2225,9.032,1.2334,1.7542,0.65105,1.3285,107.5
0.74262,1.552,8.2225,9.032,1.2326,1.7538,0.65075,1.3286,107.52
0.74262,1.5521,8.2225,9.032,1.2325,1.7541,0.65065,1.3284,107.53
0.74232,1.5521,8.2225,9.032,1.2323,1.7539,0.6506,1.3288,107.52
0.74198,1.5529,8.2225,9.0267,1.2328,1.7548,0.6503,1.329,107.49
0.74172,1.552,8.2225,9.0275,1.2327,1.7541,0.65025,1.3291,107.49
0.74055,1.5519,8.2245,9.0277,1.2318,1.7523,0.65025,1.3297,107.52
0.74115,1.5529,8.2242,9.0263,1.2324,1.7529,0.65025,1.3283,107.51
0.74065,1.5529,8.223,9.0265,1.2311,1.7518,0.64795,1.3287,107.51
0.74082,1.5539,8.216,9.023,1.231,1.7519,0.64835,1.3293,107.53
0.74088,1.5535,8.2105,9.014,1.2301,1.7512,0.64825,1.3299,107.51
0.74145,1.5534,8.2025,9.0115,1.2329,1.7518,0.64935,1.3294,107.43
0.74205,1.5539,8.2025,9.016,1.2342,1.7531,0.65045,1.3311,107.44
0.74208,1.5537,8.195,9.019,1.2345,1.7532,0.65035,1.3316,107.44
0.74182,1.5541,8.193,9.0168,1.2341,1.7521,0.64975,1.3337,107.64
0.74095,1.5545,8.1933,9.0161,1.233,1.7518,0.6483,1.3327,107.69
0.74035,1.5544,8.2,9.014,1.2325,1.7505,0.64805,1.3339,107.64
0.73972,1.5548,8.197,9.014,1.2325,1.7505,0.64765,1.3336,107.66
0.73977,1.5545,8.2045,9.019,1.2312,1.7508,0.64835,1.3337,107.77
0.74012,1.5541,8.2015,9.0135,1.2322,1.7532,0.6478,1.3319,107.68
0.74102,1.5544,8.2718,9.0385,1.2339,1.7551,0.6481,1.3303,107.58
0.74135,1.5541,8.2608,9.029,1.2365,1.7566,0.64745,1.3287,107.49
0.74072,1.5549,8.2945,9.033,1.2372,1.7582,0.64765,1.3294,107.46
0.74075,1.5539,8.3098,9.0374,1.2373,1.7599,0.64825,1.3303,107.39
0.74075,1.5539,8.3058,9.033,1.2383,1.7623,0.64835,1.3296,107.35
0.74018,1.5537,8.3185,9.0343,1.2385,1.7624,0.6478,1.3264,107.3
0.74155,1.5536,8.3105,9.0325,1.2389,1.7617,0.64845,1.3238,107.29
0.74152,1.5539,8.3125,9.0222,1.2387,1.7624,0.6485,1.3249,107.38
0.74092,1.5537,8.3107,9.022,1.2387,1.762,0.64835,1.3259,107.41
0.74285,1.5538,8.3105,9.02,1.2409,1.765,0.6486,1.3251,107.27
0.74175,1.5537,8.319,9.0237,1.2404,1.7654,0.6483,1.3258,107.29
0.74165,1.5545,8.3173,9.0273,1.2416,1.7687,0.6479,1.3247,107.39
0.73845,1.5558,8.3145,9.0287,1.2406,1.7672,0.6458,1.3255,107.37
0.73842,1.5558,8.3145,9.032,1.2405,1.7667,0.6464,1.3259,107.39
0.73845,1.5555,8.3125,9.0325,1.2398,1.7654,0.6461,1.3263,107.47
0.73868,1.5558,8.315,9.0352,1.2405,1.7658,0.6463,1.3253,107.43
0.73888,1.5557,8.3143,9.0375,1.2403,1.7659,0.64625,1.3248,107.49
0.73922,1.5559,8.315,9.0415,1.2412,1.7666,0.6463,1.3266,107.39
0.73832,1.5557,8.3155,9.0425,1.2397,1.7657,0.6454,1.3277,107.52
0.73868,1.5556,8.3155,9.0427,1.24,1.7651,0.64525,1.3265,107.42
0.73865,1.5553,8.3155,9.0445,1.2397,1.765,0.64555,1.3268,107.44
0.73892,1.5548,8.3155,9.0437,1.2399,1.7654,0.64615,1.3267,107.41
0.73898,1.5546,8.3163,9.044,1.2393,1.7649,0.6466,1.3283,107.41
0.73925,1.5542,8.3163,9.044,1.2394,1.7648,0.64695,1.3277,107.44
0.73968,1.5546,8.3163,9.044,1.2399,1.7657,0.6471,1.3272,107.42
0.73915,1.5548,8.3163,9.044,1.2401,1.7658,0.6473,1.3273,107.4
0.73975,1.5546,8.3163,9.044,1.2401,1.7667,0.64755,1.327,107.35
0.73978,1.5551,8.3163,9.045,1.2399,1.7658,0.6473,1.3271,107.45
0.73988,1.5552,8.3163,9.0442,1.24,1.766,0.64735,1.327,107.46
0.74032,1.5554,8.3163,9.0442,1.2406,1.7663,0.6478,1.3267,107.49
0.74032,1.5557,8.3163,9.0445,1.2407,1.7667,0.6483,1.3261,107.46
0.74162,1.5553,8.3175,9.0441,1.2411,1.7675,0.64825,1.326,107.47
0.74282,1.5549,8.3175,9.044,1.2413,1.7678,0.6487,1.326,107.43
0.74218,1.5554,8.3175,9.0427,1.2406,1.7672,0.6483,1.3262,107.52
0.74242,1.5557,8.322,9.042,1.2408,1.7676,0.64845,1.326,107.51
0.74205,1.5555,8.3425,9.0467,1.2403,1.7674,0.64865,1.3259,107.56
0.74228,1.5553,8.356,9.053,1.2404,1.766,0.6499,1.3254,107.6
0.74152,1.5558,8.337,9.0483,1.2404,1.7656,0.6494,1.3264,107.54
0.74128,1.5558,8.3375,9.052,1.2402,1.7647,0.6494,1.3263,107.53
0.74165,1.5561,8.3352,9.069,1.2415,1.7656,0.6498,1.3242,107.56
0.74208,1.5562,8.327,9.0833,1.2433,1.7659,0.65005,1.3236,107.56
0.74132,1.5557,8.323,9.0856,1.2429,1.7655,0.6494,1.3253,107.57
0.74083,1.556,8.3277,9.0745,1.242,1.7651,0.64865,1.3255,107.6
0.74092,1.557,8.336,9.0741,1.2419,1.7647,0.64855,1.3247,107.58
0.73792,1.5575,8.336,9.0771,1.2415,1.7641,0.64665,1.3279,107.61
0.73815,1.5574,8.33,9.0729,1.2417,1.7678,0.64565,1.3281,107.58
0.73575,1.5571,8.3308,9.0745,1.2399,1.7658,0.64525,1.3292,107.63
0.73652,1.5578,8.3223,9.0727,1.2404,1.7669,0.64545,1.3282,107.62
0.73712,1.5565,8.3373,9.077,1.2398,1.7676,0.64425,1.3301,107.49
0.73665,1.5561,8.35,9.0763,1.2386,1.7659,0.64515,1.3325,107.64
0.73775,1.5561,8.352,9.0731,1.2383,1.7652,0.64695,1.3311,107.7
0.73705,1.556,8.352,9.0738,1.2362,1.7636,0.6465,1.3309,107.96
0.73712,1.5558,8.3595,9.077,1.2375,1.7666,0.6469,1.331,108.03
0.73645,1.5547,8.3725,9.0735,1.2378,1.7671,0.6453,1.3302,107.97
0.73715,1.5535,8.363,9.0815,1.2378,1.7679,0.6456,1.3281,108.01
0.73735,1.5539,8.3573,9.0779,1.2377,1.7672,0.6448,1.3287,107.93
0.73772,1.5534,8.3557,9.0725,1.2395,1.7697,0.6454,1.3312,107.86
0.73938,1.5533,8.355,9.074,1.2415,1.7721,0.6463,1.3306,107.71
0.73905,1.5534,8.3588,9.071,1.2413,1.7715,0.64625,1.3301,107.76
0.73935,1.5528,8.3588,9.0717,1.2412,1.7708,0.6464,1.3298,107.74
0.73935,1.553,8.3588,9.0712,1.2418,1.7712,0.6465,1.3302,107.7
0.74125,1.5536,8.3588,9.0679,1.2425,1.7715,0.6482,1.3309,107.66
0.74142,1.5532,8.3588,9.067,1.2432,1.7723,0.64855,1.3311,107.62
0.74182,1.5532,8.3505,9.0665,1.2434,1.774,0.6487,1.329,107.58
0.74165,1.5532,8.3505,9.0667,1.2435,1.7735,0.6484,1.3297,107.54
0.74105,1.5532,8.352,9.0642,1.2428,1.7731,0.6479,1.3294,107.67
0.74072,1.5532,8.3495,9.0612,1.2432,1.7738,0.6489,1.3297,107.6
0.74122,1.5533,8.3495,9.0615,1.2422,1.7712,0.6484,1.3297,107.62
0.74108,1.5533,8.3495,9.0617,1.2426,1.7713,0.6485,1.3297,107.62
0.74085,1.5534,8.349,9.062,1.2425,1.7712,0.64895,1.3321,107.66
0.74038,1.5529,8.349,9.058,1.2418,1.771,0.64815,1.3319,107.69
0.73922,1.553,8.349,9.0597,1.2408,1.7695,0.64575,1.3337,107.66
0.73918,1.5523,8.349,9.057,1.2408,1.7694,0.64595,1.3327,107.66
0.73932,1.5525,8.348,9.0455,1.2414,1.7697,0.64545,1.3311,107.62
0.73908,1.5528,8.3465,9.0525,1.241,1.7695,0.6456,1.3314,107.66
0.73898,1.5527,8.3465,9.048,1.2412,1.7696,0.64575,1.3316,107.64
0.73945,1.5527,8.3465,9.0477,1.2409,1.7688,0.646,1.3309,107.64
0.73958,1.5527,8.3465,9.0495,1.2411,1.7691,0.64675,1.3308,107.64
0.73942,1.5527,8.3465,9.0515,1.2411,1.7689,0.64665,1.3308,107.63
0.73928,1.5534,8.3465,9.055,1.2414,1.769,0.64695,1.3302,107.62
0.73912,1.5528,8.3465,9.0555,1.2416,1.7685,0.64665,1.3323,107.63
0.73872,1.5535,8.3465,9.0577,1.2415,1.7685,0.6469,1.3317,107.64
0.73878,1.5532,8.3505,9.0583,1.242,1.7701,0.6468,1.3314,107.67
0.73922,1.5529,8.354,9.06,1.2424,1.7714,0.6474,1.3321,107.68
0.73968,1.5539,8.3508,9.0575,1.2424,1.7704,0.6475,1.3316,107.65
0.73922,1.5538,8.3425,9.0545,1.2423,1.7714,0.64755,1.332,107.58
0.73902,1.5542,8.358,9.065,1.2431,1.7722,0.6472,1.3336,107.61
0.74092,1.5543,8.3433,9.053,1.2429,1.7719,0.6478,1.3337,107.62
0.73928,1.5545,8.3435,9.0585,1.2425,1.7718,0.64815,1.3334,107.64
0.73838,1.5548,8.3405,9.0688,1.2426,1.7707,0.64725,1.3344,107.64
0.73822,1.5551,8.3453,9.072,1.242,1.7678,0.64605,1.3346,107.78
0.73785,1.5552,8.3433,9.0729,1.2404,1.7669,0.64525,1.3339,107.81
0.73782,1.5553,8.344,9.0693,1.2408,1.766,0.64535,1.3346,107.77
0.73782,1.5565,8.3377,9.0795,1.2409,1.7664,0.64555,1.3378,107.76
0.73772,1.5543,8.3397,9.0827,1.2412,1.7679,0.6456,1.3347,107.74
0.73668,1.5547,8.3405,9.097,1.2413,1.765,0.64375,1.336,107.6
0.73782,1.5543,8.332,9.1066,1.2417,1.7663,0.64455,1.3382,107.58
0.73835,1.5552,8.319,9.1035,1.2418,1.7661,0.6454,1.3369,107.61
0.73855,1.5558,8.322,9.0874,1.2415,1.7652,0.6448,1.3357,107.64
0.73798,1.5558,8.3175,9.0825,1.2412,1.7662,0.64385,1.3358,107.62
0.73788,1.5568,8.3265,9.0875,1.2387,1.7642,0.64395,1.3356,107.79
0.73622,1.5562,8.326,9.0913,1.2356,1.7625,0.64285,1.3382,107.92
0.73658,1.5568,8.3155,9.0784,1.2365,1.7649,0.6431,1.3402,107.97
0.73602,1.5551,8.301,9.0785,1.2382,1.7677,0.6437,1.3401,107.89
